step,loss
0,19.928674697875977
1,17.140396118164062
2,9.588129997253418
3,7.882608413696289
4,4.5851969718933105
5,4.494444847106934
6,3.838547706604004
7,3.2932236194610596
8,2.6634130477905273
9,2.3142762184143066
10,1.8443934917449951
11,1.4198400974273682
12,0.9291837215423584
13,0.6591728329658508
14,0.5604730248451233
15,0.5260273814201355
16,0.4880101978778839
17,0.4258621633052826
18,0.3147757053375244
19,0.2163744419813156
20,0.19320014119148254
21,0.18533936142921448
22,0.17793509364128113
23,0.16072019934654236
24,0.13035504519939423
25,0.09804660081863403
26,0.08484199643135071
27,0.08065320551395416
28,0.07532998919487
29,0.0691305622458458
30,0.0638381764292717
31,0.0613894946873188
32,0.05940687656402588
33,0.053917065262794495
34,0.04722754657268524
35,0.04236767441034317
36,0.040205683559179306
37,0.03842932730913162
38,0.03507553040981293
39,0.03174301236867905
40,0.029815614223480225
41,0.027959980070590973
42,0.02671225741505623
43,0.024506475776433945
44,0.0223795548081398
45,0.020897800102829933
46,0.02011980302631855
47,0.01992356777191162
48,0.01966816745698452
49,0.01924774795770645
50,0.01805930584669113
51,0.01645168662071228
52,0.014946258626878262
53,0.014546622522175312
54,0.014478160068392754
55,0.014461579732596874
56,0.014437598176300526
57,0.01438669953495264
58,0.014281951822340488
59,0.014134425669908524
60,0.013773358426988125
61,0.013014557771384716
62,0.012698069214820862
63,0.012547164224088192
64,0.012504801154136658
65,0.012413222342729568
66,0.012109952978789806
67,0.011507892049849033
68,0.011033331975340843
69,0.010797989554703236
70,0.010708464309573174
71,0.010670652613043785
72,0.01059863530099392
73,0.010387525893747807
74,0.009989394806325436
75,0.009518535807728767
76,0.009143578819930553
77,0.008965309709310532
78,0.008854320272803307
79,0.00858340784907341
80,0.008302717469632626
81,0.007988346740603447
82,0.007829890586435795
83,0.007765291724354029
84,0.0077466415241360664
85,0.007736426778137684
86,0.007725219242274761
87,0.007704959250986576
88,0.007649021223187447
89,0.007512631360441446
90,0.007267691195011139
91,0.006993184331804514
92,0.006858267355710268
93,0.006816002540290356
94,0.006787524092942476
95,0.006744127254933119
96,0.006678065750747919
97,0.006587569136172533
98,0.006491325795650482
99,0.006428665481507778
100,0.006404601503163576
101,0.006386029999703169
102,0.006374438758939505
103,0.006366880144923925
104,0.0063440692611038685
105,0.006290222052484751
106,0.006174978334456682
107,0.006027028895914555
108,0.0059227170422673225
109,0.005888490937650204
110,0.005881304387003183
111,0.005877252668142319
112,0.005867283325642347
113,0.005840484984219074
114,0.005779997445642948
115,0.005658674519509077
116,0.005502820480614901
117,0.005420716013759375
118,0.0054008448496460915
119,0.005398229695856571
120,0.005396503955125809
121,0.005395645275712013
122,0.005392125807702541
123,0.005385144148021936
124,0.005368808284401894
125,0.00533717405050993
126,0.005283485632389784
127,0.005245018284767866
128,0.005218360107392073
129,0.005174017045646906
130,0.005165040027350187
131,0.005161649081856012
132,0.005160862114280462
133,0.005159108433872461
134,0.005154138430953026
135,0.005144452676177025
136,0.005119304172694683
137,0.005064398981630802
138,0.00495125213637948
139,0.0047790477983653545
140,0.00462455814704299
141,0.004624207969754934
142,0.004579896107316017
143,0.004544796422123909
144,0.004539191722869873
145,0.004536351189017296
146,0.00453413650393486
147,0.0045272731222212315
148,0.00451004458591342
149,0.004478286486119032
150,0.004419348202645779
151,0.0043396903201937675
152,0.004233663901686668
153,0.004196935333311558
154,0.004191641695797443
155,0.0041856360621750355
156,0.004184847231954336
157,0.00418295431882143
158,0.004179048351943493
159,0.004168471787124872
160,0.004148314241319895
161,0.00410331878811121
162,0.00396964093670249
163,0.0038318936713039875
164,0.003790209535509348
165,0.003734232857823372
166,0.0036882313434034586
167,0.003678321372717619
168,0.0036702449433505535
169,0.0036637799348682165
170,0.0036558497231453657
171,0.003647012636065483
172,0.003630398539826274
173,0.003613666631281376
174,0.003600550815463066
175,0.003592035034671426
176,0.003582595381885767
177,0.0035670748911798
178,0.003531475318595767
179,0.003464727895334363
180,0.0033635408617556095
181,0.004125555511564016
182,0.0033380468375980854
183,0.003248537890613079
184,0.0032077336218208075
185,0.0031977978069335222
186,0.0031941751949489117
187,0.003192559350281954
188,0.0031912457197904587
189,0.0031889881938695908
190,0.003183441236615181
191,0.0031740721315145493
192,0.003150354605168104
193,0.003117135027423501
194,0.0030611944384872913
195,0.0030272065196186304
196,0.002940845675766468
197,0.002887172857299447
198,0.0028586620464920998
199,0.0028277793899178505
200,0.002821944188326597
201,0.0028186277486383915
202,0.002817789325490594
203,0.0028169695287942886
204,0.002816024934872985
205,0.00281518348492682
206,0.0028139865025877953
207,0.002811942482367158
208,0.0028079687617719173
209,0.002799965674057603
210,0.002789603779092431
211,0.0027701309882104397
212,0.002748254919424653
213,0.0026826553512364626
214,0.00265278248116374
215,0.002608292503282428
216,0.0025015168357640505
217,0.002486706245690584
218,0.0024775387719273567
219,0.002601072657853365
220,0.002476300112903118
221,0.0024709468707442284
222,0.002468536840751767
223,0.0024670567363500595
224,0.002466340782120824
225,0.002465558471158147
226,0.002463969402015209
227,0.00246006203815341
